reason_code,reason,citizenship_code,citizenship_country,duration_code,duration,reporting_country_code,reporting_country,year,value,is_aggregate_reporting_geo,is_total_reason
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2013,5902,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2014,6286,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2015,6345,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2016,6303,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2017,6896,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2018,6908,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2019,8661,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2020,5675,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2021,9200,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2022,9297,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2023,9523,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2024,10465,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2025,11066,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2012,10239,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2013,11153,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2014,8767,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2015,10080,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2016,10222,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2017,10625,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2018,10670,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2019,11043,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2020,9470,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2021,11785,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2022,13037,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2023,13279,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2024,13023,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2008,4220,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2009,4142,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2010,5153,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2011,4988,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2012,6381,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2013,6215,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2014,6030,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2015,13658,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2016,17099,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2017,11076,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2018,12132,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2019,14446,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2020,7550,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2021,12777,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2022,10128,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2023,9764,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2024,9596,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2008,29985,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2009,31345,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2010,30035,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2011,27568,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2012,40479,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2013,45955,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2014,49406,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2015,16683,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2016,46083,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2017,48637,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2018,65232,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2019,68239,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2020,48719,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2021,67311,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2022,83224,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2023,86943,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2024,75005,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2008,1449,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2009,1489,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2010,1323,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2011,1297,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2012,842,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2013,1074,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2014,835,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2015,871,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2016,902,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2017,850,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2018,813,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2019,961,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2020,687,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2021,681,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2022,893,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2023,676,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2024,796,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2008,21665,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2009,22068,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2010,24864,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2011,35037,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2012,27114,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2013,26416,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2014,29668,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2015,33096,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2016,35636,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2017,39664,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2018,41983,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2019,45032,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2020,28550,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2021,51090,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2022,58418,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2023,90922,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2024,117056,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2013,280956,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,299865,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,296956,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,328654,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,354685,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,397717,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,408104,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,283675,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,397933,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,470057,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,544840,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2024,549458,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2013,464153,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2014,477099,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2015,526053,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2016,499597,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2017,534318,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2018,588063,True,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2008,52226,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2009,58738,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2010,65538,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2011,65145,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2012,59045,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2013,62988,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2014,65201,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2015,70250,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2016,73865,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2017,80566,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2018,83975,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2019,90668,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2020,73819,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2021,91100,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2022,105717,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2023,112399,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2024,112594,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2013,185,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2014,418,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2015,387,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2016,526,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2017,591,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2018,495,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2019,332,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2020,225,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2021,244,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2022,328,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2023,377,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2024,438,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2008,28609,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2009,32634,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2010,25676,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2011,30260,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2012,30631,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2013,27083,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2014,24373,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2015,22870,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2016,16847,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2017,17963,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2018,21795,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2019,20020,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2020,8428,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2021,17807,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2022,25466,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2023,27951,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2024,20679,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2013,26,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2014,35,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2015,43,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2016,50,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2017,45,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2018,43,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2019,46,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2020,34,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2021,28,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2022,22,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2023,26,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2024,38,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2008,8850,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2009,9944,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2010,10510,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2011,10701,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2012,10747,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2013,12878,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2014,12746,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2015,15263,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2016,16317,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2017,17239,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2018,18472,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2019,20178,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2020,11644,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2021,19589,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2022,21871,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2023,22922,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2024,21877,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2008,6145,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2009,7066,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2010,9098,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2011,6995,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2012,9614,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2013,23007,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2014,29825,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2015,39308,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2016,32676,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2017,34709,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2018,42204,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2019,20760,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2020,27244,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2021,45596,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2022,33342,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2023,30926,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2024,24390,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2008,4344,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2009,4302,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2010,5414,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2011,6478,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2012,8410,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2013,4734,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2014,3407,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2015,3139,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2016,3459,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2017,4883,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2018,8369,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2019,13356,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2020,12285,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2021,10919,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2022,9712,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2023,23878,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2024,16664,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2008,2969,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2009,3541,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2010,3265,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2011,3179,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2012,3429,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2013,3692,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2014,3535,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2015,4374,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2016,4631,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2017,4448,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2018,4635,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2019,4943,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2020,3028,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2021,4069,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2022,4851,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2023,5110,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2024,5398,False,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2008,11695,False,False
